,h_cost,r_cost,C_cost,total_cost,mean_p,mean_wait,mean_queue,mean_orbit,mean_server,x_T,y_T,mean_congested_time,mean_p_time,h_cost,r_cost,C_cost,total_cost,mean_p,mean_wait,mean_queue,mean_orbit,mean_server,x_T,y_T,mean_congested_time,mean_p_time,h_cost,r_cost,C_cost,total_cost,mean_p,mean_wait,mean_queue,mean_orbit,mean_server,x_T,y_T,mean_congested_time,mean_p_time,h_cost,r_cost,C_cost,total_cost,mean_p,mean_wait,mean_queue,mean_orbit,mean_server,x_T,y_T,mean_congested_time,mean_p_time
0,1715.9796267093745,249.00000000000003,0.03682157747288306,1965.0164482868477,0.19999338930386845,5.3536606493518155,67.98738252123029,35.587511991039044,48.91644627475663,66,24,0.8367921403503368,0.1999933893038648,351.78724159977213,204.0,227.52135254851788,783.30859414829,0.1586700540329681,4.010561893856977,50.08999207891497,28.388253857483914,46.18124495002868,49,25,0.32215426246602075,0.1635491690564384,390.7629536741883,224.00000000000003,175.02254247382228,789.7854961480107,0.16624444696744267,4.102750551768028,49.21949774963055,35.34620640308514,44.86419029910073,62,37,0.4632039135531149,0.16902868167329627,,,,,,,,,,,,,
1,911.4600901934866,243.00000000000003,0.0371190587989656,1154.4972092522853,0.19999338930386848,4.507013513461811,58.553506961524704,43.200317350564376,48.41715987925452,70,39,0.6494825498813643,0.1999933893038648,450.6124625975485,178.0,290.0152376545884,918.6277002521368,0.14428141447558315,4.429864864937781,52.28877983101475,30.184970400266465,47.281974691042016,48,27,0.4882168111983439,0.1475651804868721,548.9925016346318,225.99999999999997,179.02366629216533,954.0161679267972,0.16684746920515622,4.330702244500784,54.22536378490324,37.25379173842529,48.11569881708963,63,21,0.5975818478812993,0.16826513699262413,,,,,,,,,,,,,
2,1698.2283903561938,234.0,0.036193561340042146,1932.264583917534,0.19999338930386845,5.4523353107825026,67.47292695769524,39.26473670733,48.60372262040424,44,30,0.8134524793764414,0.1999933893038644,644.4215919057415,172.0,423.50637932176926,1239.9279712275106,0.11855646551504238,4.755505290174885,55.99710951049086,29.996350686787178,48.83686960042711,36,26,0.7129633240964184,0.12365015014966427,1453.4525096913117,198.0,346.01249421569247,1997.4650039070043,0.13574512642234046,5.375891632214221,65.67474489220861,28.916022589076057,49.52527256230503,45,24,0.8593157030471383,0.1375116328107799,,,,,,,,,,,,,
3,1332.4847543687392,246.0,0.034045085096112704,1578.5187994538353,0.1999933893038683,5.183756647564059,61.7942949804395,38.21443531983827,46.97816004502729,69,24,0.5360038996107266,0.1999933893038653,1273.6484043962741,177.0,300.0149732267342,1750.6633776230083,0.14301709910223487,5.105847803241463,60.60133361890054,31.914558643747704,46.449684681164186,45,27,0.5229060270862539,0.14611703135847037,946.5119290416048,193.0,226.5198320884067,1366.0317611300113,0.1574210841939112,4.803856001632044,57.89106078556506,31.467105651497874,47.37408261497151,51,29,0.6678210327017122,0.1591413648724064,,,,,,,,,,,,,
4,1709.111801201545,231.0,0.03705295183761392,1940.1488541533827,0.19999338930386848,5.4447984736585555,68.96564645165122,38.657761739279074,49.975515327189676,48,35,0.9717155214227795,0.19999338930386507,826.9871080422674,198.0,345.0119323065153,1369.9990403487827,0.13434596911388863,4.665698265560117,56.350911726183774,35.52597772503562,47.16061804776832,64,38,0.5632951634162133,0.13956223572300017,970.424757354505,204.99999999999997,231.0211211741531,1406.445878528658,0.15818622241191957,4.711645927510639,58.80914330676136,34.1819903707675,48.02654127247842,51,33,0.6594028008543515,0.16106566837024722,,,,,,,,,,,,,
5,719.4165783356032,270.0,0.038672572390729965,989.4552509079938,0.19999338930386854,4.31254040350459,56.68604492604244,42.29261936297702,48.69252738898019,36,44,0.6906144588422427,0.19999338930386498,578.7507843053501,179.0,318.0137171944716,1075.7645014998216,0.13948359330266905,4.4762665436299995,53.448043639881185,29.710975420890566,47.017462835039076,51,35,0.5221067176585639,0.14437146184631164,1909.7802587652222,184.0,313.01401467579535,2406.7942734410176,0.1406045512949158,5.825346547013319,69.48519831007115,28.63099264721245,48.26226034438174,53,30,0.7391455848227834,0.1434801604680256,,,,,,,,,,,,,
6,1978.477218955412,219.0,0.03599524045598712,2197.513214195868,0.19999338930386845,5.790034780887216,71.77699311568102,38.43772152464774,49.792887803746986,60,42,0.8774893392872548,0.19999338930386518,431.1445078624986,186.0,273.5159317776851,890.6604396401838,0.14683849722494044,4.437035160581699,51.86072340984948,30.462940530769554,47.070228878044034,46,27,0.4530493348792661,0.1497722938612401,549.499588697055,222.00000000000003,187.52455873614363,959.0241474331986,0.16663264079428305,4.241400249772717,54.05618171045865,33.756142897389196,47.95063072493574,46,32,0.6012900339828523,0.1679017268148487,,,,,,,,,,,,,
7,731.6241635589822,239.0,0.03520195691976702,970.659365515902,0.1999933893038684,4.567438097807487,55.00763788245335,39.52262489860329,46.87848050957582,44,24,0.5048184158048273,0.1999933893038649,315.4717065454768,186.0,326.01411383624776,827.4858203817246,0.13957106323702614,4.101491966744906,50.869633572296316,32.63076212173361,47.358129345097375,64,26,0.4895685000060549,0.14528458485294565,506.9100530967784,216.0,161.02574866144803,883.9358017582264,0.17080222145758214,4.224102307376641,52.84952079269182,33.84784004574346,47.21718686939439,45,36,0.5598706199706801,0.17232407090488414,,,,,,,,,,,,,
8,2629.9408406403873,264.0,0.03754875404775149,2893.978389394435,0.19999338930386848,6.1877570673249345,79.1942206132624,44.593897173945685,49.97264088666057,51,32,0.9829037067476891,0.19999338930386468,843.2570281640833,181.0,366.01226284132804,1390.2692910054113,0.1336333158945916,4.54965080966799,56.73112441985778,29.908427690455476,47.36160188470127,47,24,0.6167742697279617,0.1357168779078478,1502.904514965091,195.0,304.0148410128124,2001.9193559779033,0.14269277266487956,5.409065700888433,65.47294884593715,31.142397277349932,48.773640935134274,54,34,0.7503866752791102,0.14407596254923505,,,,,,,,,,,,,
9,997.9965611485843,262.0,0.03665631006950387,1260.0332174586538,0.19999338930386845,4.609256115914466,58.50445055357662,48.919469882587386,47.41437370899463,58,42,0.5985782077279254,0.1999933893038653,443.3705927190772,186.0,279.01639452640626,908.3869872454834,0.14705571261358424,4.246543623755813,50.70239143234833,32.53585210216307,45.776051513247424,47,43,0.47739083904182555,0.15048414218154538,1280.6514398510462,171.0,285.51639452640694,1737.167834377453,0.14668227926677663,5.278189935553209,64.00321664320009,28.790224311072855,49.773756200410695,46,36,0.9059923032697225,0.14714811980203385,,,,,,,,,,,,,
