,h_cost,r_cost,C_cost,total_cost,mean_p,mean_wait,mean_queue,mean_orbit,mean_server,x_T,y_T,mean_p_time,mean_congested_time,h_cost,r_cost,C_cost,total_cost,mean_p,mean_wait,mean_queue,mean_orbit,mean_server,x_T,y_T,mean_p_time,mean_congested_time,h_cost,r_cost,C_cost,total_cost,mean_p,mean_wait,mean_queue,mean_orbit,mean_server,x_T,y_T,mean_p_time,mean_congested_time,h_cost,r_cost,C_cost,total_cost,mean_p,mean_wait,mean_queue,mean_orbit,mean_server,x_T,y_T,mean_p_time,mean_congested_time
0,15929.080683815153,4710.0,0.7804587857178769,20639.861142600872,0.1999933893039084,4.616364473373312,54.95407375323958,35.325554002616514,46.98953341133231,48,37,0.5033238690479447,0.199993389303864,5131.322348430809,3621.0,4397.951477493129,13150.273825923938,0.16082701097806484,4.251389461261324,47.48757941160513,26.597746131791283,44.921918237389654,43,21,0.3103940672914728,0.16474570793608295,9243.552299862376,4215.0,2121.1250082655215,15579.677308127899,0.18172546731917866,4.404035380279665,50.84372705396334,31.905494990483284,46.22195090403191,46,39,0.4395978588756352,0.18312049293052368,,,,,,,,,,,,,
1,23327.339512439743,4741.0,0.7866397866042586,28069.126152226345,0.1999933893039085,4.842042950830084,59.35101553281037,35.37802521754879,47.687147520532925,69,32,0.6402872189007344,0.19999338930386362,6103.887017071288,3609.0000000000005,4628.442024197275,14341.329041268562,0.15909282757349083,4.262428798113975,48.163808651718476,26.722003046642968,45.111865143182854,49,23,0.33342909140816107,0.16304092083947683,10757.247469225404,4115.0,2357.110464734971,17229.357933960375,0.1797490402102166,4.472762480237569,51.98156987405501,30.257662951611998,46.6029461394426,41,33,0.48283527166488205,0.18100386898666668,,,,,,,,,,,,,
2,20847.470834413438,4722.0,0.7783764164352991,25570.249210829872,0.19999338930390834,4.803289709138355,57.37995259753441,35.636078101103514,46.95621718032729,45,26,0.5627777832058084,0.1999933893038631,3645.450065117994,3711.0,3783.495041980737,11139.94510709873,0.16643308306809765,4.229465752509702,46.36008613843261,28.45624709414053,44.537361105873664,45,31,0.2550588263422708,0.17059407799748358,6843.786034083163,4236.0,1664.152211280038,12743.9382453632,0.1856172835117119,4.27220872425787,48.96886235414005,31.594420818884338,45.5469576823424,60,31,0.3718114203586622,0.18658131894482638,,,,,,,,,,,,,
3,10965.895456376378,4686.0,0.7791366464908434,15652.674593022868,0.1999933893039084,4.661037716175538,52.265503657742926,35.7495043812676,46.782126639153894,62,29,0.4925285880796926,0.19999338930386448,4804.548971662849,3559.0000000000005,4582.949957032817,12946.498928695666,0.15975985637867335,4.203005513876294,47.65299877769854,27.561906803062087,45.25019674788833,65,16,0.3163858441684381,0.16393772855873553,9742.549482789382,4220.0,2551.600152048694,16514.149634838075,0.1781325778630813,4.424576479091743,51.579900200307286,31.684922634164213,46.70770457710337,61,24,0.4683505854016088,0.17943244183365603,,,,,,,,,,,,,
4,21052.458286661982,4754.0,0.7839624546695156,25807.24224911665,0.19999338930390848,4.636609495104679,58.29800233542423,35.435752954351976,47.771773192093534,49,27,0.5977567225543192,0.19999338930386618,6377.62904025197,3597.9999999999995,5153.906425598212,15129.535465850182,0.1543962622165275,4.266854737832216,48.87310714150882,27.572368520229855,45.684185649817856,68,15,0.3785342734410501,0.15794524352737688,9503.311989592923,4190.0,2209.618100088363,15902.930089681286,0.18094253223437054,4.405160644685346,51.10884254536809,31.971345963724364,46.357030080904394,56,36,0.4465142768770921,0.1824237024696106,,,,,,,,,,,,,
5,12623.80525715934,4644.0,0.7811859622927453,17268.586443121632,0.19999338930390842,4.647068337141847,53.33280609674075,35.35718411306602,47.02090346816085,45,36,0.5188571131664929,0.1999933893038644,8268.662495544151,3665.0,4708.43544655488,16642.097942099033,0.15831398453691586,4.288314623648391,49.3425639647161,27.76710976567308,45.20823271694405,41,32,0.34125489930428715,0.16199268531055702,10589.85372959108,4116.0,2508.0989290702096,17213.95265866129,0.17840730980958577,4.335598757221141,51.64344008093495,30.81641676134482,46.34851321613979,50,24,0.4493735431618784,0.17996062229484552,,,,,,,,,,,,,
6,36819.28785440814,4779.0,0.7902426159979248,41599.07809702414,0.1999933893039086,5.199489980627548,66.45144409685606,35.7463050925991,48.03995987730415,97,31,0.6588963688518088,0.19999338930386298,6065.043799678373,3574.0,4726.932802275729,14365.976601954102,0.15807040579876663,4.322195097352177,48.421989640027526,26.030985564186683,45.389143193314155,60,24,0.33883357578753825,0.16193020864519514,9115.276976372767,4196.0,2196.1133073333203,15507.390283706087,0.18092244010483946,4.37584088194034,51.04380420535784,30.795096751750663,46.48614732683045,60,30,0.4668742392007417,0.18235624743087275,,,,,,,,,,,,,
7,28281.86955779448,4809.0,0.7893171185390013,33091.658874913024,0.1999933893039086,5.117342395501634,61.600873526263285,36.04932786915243,47.45968309335783,60,48,0.5848534798093834,0.19999338930386557,7145.62144428556,3504.9999999999995,5021.413135455408,15672.03457974097,0.15544640312802976,4.298608115870821,49.228133794876186,26.241707742377613,45.655130908025356,62,18,0.3635333715742513,0.15934799105491243,8718.432871434337,4164.0,2195.6163813072585,15078.049252741595,0.1810182728338779,4.303421343750591,50.875291440569136,30.556860334401332,46.51607500485192,41,27,0.45439602242869204,0.18246163127798762,,,,,,,,,,,,,
8,15972.985844157676,4561.0,0.7790705395294917,20534.764914697207,0.1999933893039084,4.638752402100178,54.46837073845403,34.90931436724972,46.48187781637525,42,35,0.4644229357039601,0.1999933893038625,4657.427837830112,3715.0,4251.96757453831,12624.395412368423,0.16245337476676586,4.220218853379059,47.324475517910805,27.638933962039587,44.99504206971547,73,21,0.2963999780270873,0.16620934816611996,10573.677052963403,4194.0,2628.5900376837776,17396.26709064718,0.17733681046961025,4.418103209170957,51.56824691913655,31.728700185127746,46.28135341521348,53,18,0.4448118925063175,0.178483348952385,,,,,,,,,,,,,
9,19456.907199209916,4841.0,0.7839624546695156,24298.691161664585,0.19999338930390848,4.757458494668312,57.107028467209645,36.50920795527394,47.37856459959114,54,34,0.596418780004804,0.19999338930386384,5039.326259465703,3634.0000000000005,4301.962649569341,12975.288909035044,0.16192953407461544,4.218587828792817,47.59592360181605,28.299498995655437,45.0762363484714,55,38,0.30447066543438767,0.1656770508038063,9593.388422179096,4086.9999999999995,2431.593210817394,16111.981632996489,0.1787707943878511,4.4104093299060425,50.969904916510764,31.127529052392656,46.17318853065815,57,36,0.4370296715915849,0.1801578742675806,,,,,,,,,,,,,
10,19456.758714023043,4745.0,0.7871686422950719,24202.545882665338,0.19999338930390856,5.028223716366192,57.26515083238293,36.61471632598104,47.53579278596397,106,34,0.5821270800824451,0.19999338930386518,4309.592373891599,3672.0,4335.462186820398,12317.054560711997,0.16172284300692963,4.220150781800341,47.404408807406256,27.362823116456912,45.2496126204601,47,26,0.2969464341093069,0.16584267608276612,11467.699849118511,4158.0,2763.083592255135,18388.783441373645,0.17625604887640542,4.484752825719765,52.86458501341751,30.89333009178448,47.130735088858515,50,38,0.5101658453893946,0.1775979465991202,,,,,,,,,,,,,
11,23212.98781280858,4673.0,0.7830039037299165,27886.770816712313,0.19999338930390842,5.278803298628907,59.23547264241756,34.919201160961435,47.62879175316976,100,28,0.6506081998380797,0.1999933893038651,6320.228468904006,3449.0,4819.42298539243,14588.651454296436,0.15703656799293325,4.277586878498195,48.47156796401735,25.62952877583205,45.311453729565336,46,46,0.35201063465565735,0.16055065967843704,7432.09945920827,4155.0,1728.1512527292984,13315.250711937568,0.18512330518894918,4.344133890589835,49.89427650553511,31.272278813558565,46.17822677593087,33,23,0.39403313343943014,0.1861738178332475,,,,,,,,,,,,,
12,14101.966498734902,4836.0,0.7872347492564236,18938.753733484158,0.19999338930390856,4.5356919911149705,54.17110248787211,36.08880597224406,47.119692824295285,80,19,0.5343604120522142,0.19999338930386468,4546.501409425298,3643.0,4618.443776031617,12807.945185456916,0.15924063387140158,4.271895518334731,47.65303831481113,27.617075289129815,45.37948937802321,64,29,0.3264975785056716,0.16301052335398514,8421.654304080974,4212.0,2201.12259536113,14834.776899442104,0.1811046218957969,4.3900088463311375,50.36931902245887,32.677249312882495,46.158491870418466,45,39,0.40942062796257744,0.18259331392709777,,,,,,,,,,,,,
13,29630.91978713244,4665.0,0.7821114597516687,34296.70189859219,0.19999338930390842,4.993636666347844,62.62642554870483,34.975061284612664,47.81008470224964,71,32,0.6332184700796017,0.199993389303865,5655.497214513467,3601.0,4525.945726187272,13782.44294070074,0.1598336375027769,4.272510493833566,48.16621203294004,26.85615072197179,45.33846342568328,47,30,0.32424722015310864,0.16383455368879568,7368.953693183895,4083.0,1831.6343954540876,13283.588088637984,0.18401854641434617,4.329634952166615,49.215723599353105,30.95694374983278,45.53124675276082,49,33,0.3837506166725423,0.18507143672630064,,,,,,,,,,,,,
14,23908.05891031313,4748.0,0.7858465030680384,28656.8447568162,0.1999933893039085,4.804578248643715,59.596658622800135,36.341279627057034,47.641652663450536,63,40,0.6249223062758795,0.19999338930386562,4502.678715488439,3747.0,4648.450188406824,12898.128903895264,0.15943052724378337,4.2025225569107025,47.70960595567184,29.231016465534225,45.45826659792755,46,35,0.3215419960047798,0.1632485033706197,9005.591118105413,4162.0,2056.6260990302944,15224.217217135709,0.18221373260375112,4.348561031518229,50.601220751109565,30.757254353609703,46.09831956052571,52,26,0.4190033837889792,0.18348965742848858,,,,,,,,,,,,,
15,24814.870277413167,4847.0,0.7972499539012023,29662.66752736707,0.19999338930390878,4.9974432807885885,60.10401980207699,36.890824491544485,47.696584663370466,40,32,0.617596848199609,0.19999338930386476,8754.451485056163,3554.0,4906.425100814719,17214.876585870883,0.15672010672768558,4.316786792494653,49.92715764900113,26.90280089493376,45.54993190647303,49,24,0.3527397792863799,0.16062630481592213,7911.599220815653,4284.0,2028.6273550624421,14224.226575878094,0.18243384547724278,4.4076448838151014,50.18307250459883,31.703290195489544,46.227272894190754,43,29,0.4105641929809567,0.18373818013515922,,,,,,,,,,,,,
16,19854.421994055494,4617.0,0.7817478714642344,24472.203741926958,0.19999338930390842,5.5273785821077475,57.4295730772083,35.81122428889036,47.502213123686225,58,46,0.5967363434113188,0.19999338930386718,4500.372121241384,3643.0,4453.953163220409,12597.325284461793,0.1606141118342862,4.218645098505849,47.39316099498444,27.475772849510104,45.14297493436375,35,24,0.3198831022519779,0.16414515791857523,10668.834812507008,4133.0,2668.591723411489,17470.426535918497,0.1771132785299408,4.394259437130779,52.16859109735336,31.23418561175462,46.83415188944816,59,24,0.48745985651552654,0.17859043381976142,,,,,,,,,,,,,
17,14152.203887882242,4692.0,0.7818139784255862,18844.985701860667,0.19999338930390842,4.821733156986904,54.04123784420658,35.108925193933324,46.9651359002654,40,44,0.5532203225879232,0.19999338930386618,4947.716590092405,3579.0,4590.444073512776,13117.160663605178,0.15940354566868437,4.210254694401161,47.7492475029184,26.48627008041625,45.2753892078722,44,37,0.329165927674955,0.1631795108547156,9484.426757115632,4068.0,2263.610332520093,15816.037089635725,0.18040673130339843,4.332935095147634,51.05388399900874,30.655846569107393,46.31160880808053,53,36,0.4596574532308401,0.1819159196889503,,,,,,,,,,,,,
18,9280.758033575199,4787.0,0.7788722186454367,14068.536905793842,0.1999933893039084,4.620022440305707,50.888671103032515,35.92382194352004,46.248292086245115,42,43,0.42491089127700765,0.19999338930386407,5512.760285346188,3627.0000000000005,4777.429992730523,13917.190278076709,0.1576525285402592,4.23774760240775,48.03103315939825,27.439498245058548,45.274653016725445,43,23,0.3445514817007655,0.16146273918063367,9980.679303182995,4150.0,2414.599391818085,16545.27869500108,0.17905357283179144,4.42086422152159,51.62745258220991,30.940653548554213,46.636226430436956,72,26,0.4634527680978506,0.18059791757670482,,,,,,,,,,,,,
19,15913.992029869232,4708.0,0.7774178654956998,20622.769447734725,0.1999933893039083,4.751892865851135,54.96156685557978,34.99954137885553,47.00446808206772,67,35,0.5099440666756903,0.19999338930386518,6267.679070565937,3534.0000000000005,4804.426092419562,14606.1051629855,0.15729209216036558,4.313807468013567,48.73651311963068,26.192453400746103,45.602673584347535,37,32,0.3523917703483785,0.16085101030104518,7556.478246464702,4312.0,1824.142890198663,13692.621136663369,0.18424815085535223,4.295347412192731,49.756632168208235,31.480411556311598,45.9781734100948,71,29,0.41175526440298027,0.18552629427825323,,,,,,,,,,,,,
20,24443.926373633785,4773.0,0.7846565777637083,29217.71103021155,0.1999933893039085,5.146883553309433,59.61641788586925,35.27088887909386,47.39441552735504,70,46,0.5940019214656965,0.19999338930386376,6304.190382753988,3513.0000000000005,4816.430025783167,14633.620408537156,0.15745578989679207,4.208374052265598,48.54333559242612,26.241731674475787,45.39124040104893,42,27,0.3530311562877774,0.16090943170988534,9336.188252352726,4217.0,2431.604878695966,15984.79313104869,0.1791081288882786,4.359842371480495,51.27366635139017,31.758550594694963,46.60541586061354,71,24,0.45937759514743676,0.18054935748504217,,,,,,,,,,,,,
21,69971.1502435546,4674.0,0.7919613969930683,74645.94220495159,0.1999933893039087,5.919987695478942,83.1325373950228,34.68565301639071,48.14693259810661,200,30,0.6900976215312615,0.19999338930386437,6274.174058161508,3604.9999999999995,4730.438024726097,14609.612082887605,0.15834415265298749,4.245517203450809,48.49267816704752,27.48303493585049,45.35559113796708,49,15,0.33636826961217675,0.1624474630442608,8823.725491944944,4208.0,2379.6054075521183,15411.330899497063,0.1794595994169232,4.360113991313033,50.90075984926807,32.611214373558305,46.48882157327908,55,32,0.453261146307476,0.18109564999783317,,,,,,,,,,,,,
22,17777.932331340442,4773.0,0.7889204767708913,22551.721251817213,0.1999933893039086,4.787129747290171,56.268824665077034,36.36431909436813,47.37985849940646,42,35,0.5570225884850586,0.19999338930386293,5548.76108453539,3592.0,4750.431116548594,13891.192201083984,0.15785449038239038,4.218125231510036,48.13217031772021,27.256797711682296,45.35777552195734,51,35,0.3388308282369551,0.16215396063289467,10225.672711301482,4193.0,2514.098201893505,16932.77091319499,0.17832393669964886,4.4440632318647575,51.71736714465217,31.553756858851546,46.604518497026426,52,35,0.4682183113988828,0.17979668417988376,,,,,,,,,,,,,
23,19327.26280993917,4743.0,0.7861770378747968,24071.048986977043,0.1999933893039085,4.96850047721614,57.01596284791209,34.96491250526473,47.35176881106672,96,42,0.5835696154780867,0.1999933893038646,5438.953645862615,3604.0,4179.472168971801,13222.425814834414,0.16308375949325132,4.259903068050877,47.462558553971284,27.008612845200176,44.74308173103999,35,27,0.29426114963543604,0.16690513348882496,8326.46055336363,4259.0,2316.618661997446,14902.079215361076,0.1802260367718417,4.33309057510864,50.43732022030715,32.15708602776756,46.274089943625285,50,29,0.4397096871586835,0.18181329592353826,,,,,,,,,,,,,
24,24663.468499471168,4797.0,0.7855820752226317,29461.254081546387,0.1999933893039085,5.051892003412161,60.27722308040989,36.0366032045042,47.945454310194094,69,37,0.6630124500749888,0.19999338930386618,7589.26371219102,3546.0,4817.431513189857,15952.695225380876,0.1575350917784757,4.221552114590431,49.11466063052178,26.514168488940083,45.319780174844084,74,25,0.3513835378098903,0.16137471329129535,9973.070592517432,4158.0,2388.6105308414003,16519.68112335883,0.17953467394216951,4.415871545235313,51.53084741106056,31.078991708610022,46.54418201712724,55,28,0.4532208207617199,0.18105047300804708,,,,,,,,,,,,,
25,38306.45721671292,4799.0,0.7837641337854606,43106.240980846705,0.19999338930390848,5.544487116353198,67.2420489379238,36.92531774591306,48.088820329566474,37,32,0.716985949940419,0.19999338930386606,5371.372162706728,3585.0,4088.4734580579034,13044.84562076463,0.16365801370616403,4.203872781630077,47.295520476825914,26.839928789371182,44.60983439547294,39,27,0.29760657599330614,0.16701759501118785,7965.921236531502,4278.0,2015.6336682774693,14259.55490480897,0.18269545271054766,4.337089105188448,50.154155067506935,31.460139628026027,46.17119444924116,48,31,0.4260483446843511,0.18411788634222062,,,,,,,,,,,,,
26,33054.12665393176,4717.0,0.7871025353337202,37771.91375646709,0.19999338930390856,5.044941477590652,64.35704357765404,36.263560302278826,47.829936048306564,67,45,0.6443725643431859,0.19999338930386718,6740.995723655388,3572.9999999999995,4577.9378925122455,14891.933616167635,0.1591310280541637,4.291169733510523,48.284010804477106,26.018976711129895,44.91339412191335,56,28,0.3329992545725878,0.16311569223984124,8038.394864820048,4270.0,1796.6430224126395,14105.037887232686,0.18444666906972945,4.372207224627549,50.22969951449275,31.867150465525746,46.21050208208294,45,40,0.40083844644280286,0.18526462701913024,,,,,,,,,,,,,
27,33969.43551805601,4842.0,0.7914655947829308,38812.22698365079,0.19999338930390864,4.917800186532076,64.75774108041104,35.710913105447105,47.77257007801849,76,38,0.6644648356286318,0.19999338930386493,4477.699550656868,3649.0,4473.949395123938,12600.648945780806,0.16030741786698247,4.213367170783433,47.26015332624262,27.40234401436347,45.02130355091419,44,34,0.3133413894803102,0.1645425147854749,10510.343079619319,4136.0,2551.597838305313,17197.940917924632,0.17806869364130345,4.400426336296106,51.70410806099351,31.46867616390901,46.44888921236516,55,34,0.43959607849632437,0.17936574598294405,,,,,,,,,,,,,
28,15543.54846680295,4849.0,0.7827725293651855,20393.33123933231,0.19999338930390842,4.8508000979328365,55.040829493992106,37.54846037143101,47.26893163036201,60,39,0.5403881691178788,0.19999338930386437,5148.297356875356,3727.0000000000005,4715.947246647669,13591.244603523024,0.15892389820880176,4.253981590555742,47.981791894394775,27.260769148229453,45.40764321595713,38,34,0.3258765325885313,0.16307692382806813,10351.760998024905,4113.0,2638.0935082989154,17102.85450632382,0.17740874752047425,4.399497769122548,52.01420698963114,30.765138309260077,46.837618837910355,68,25,0.47753185209913296,0.17865503480103628,,,,,,,,,,,,,
