,h_cost,r_cost,C_cost,total_cost,mean_p,mean_wait,mean_queue,mean_orbit,mean_server,x_T,y_T,mean_p_time,mean_congested_time,h_cost,r_cost,C_cost,total_cost,mean_p,mean_wait,mean_queue,mean_orbit,mean_server,x_T,y_T,mean_p_time,mean_congested_time,h_cost,r_cost,C_cost,total_cost,mean_p,mean_wait,mean_queue,mean_orbit,mean_server,x_T,y_T,mean_p_time,mean_congested_time,h_cost,r_cost,C_cost,total_cost,mean_p,mean_wait,mean_queue,mean_orbit,mean_server,x_T,y_T,mean_p_time,mean_congested_time
0,78201.55376105923,420000.0,75.98673568000233,498277.5404967393,0.1409935822013763,5.5584903439723385,40.4501581489658,11.362916549465691,38.71234584316448,30,15,0.22937727869540614,0.14099358220137848,78357.72113122989,390000.0,168774.0218198935,637131.7429511234,0.1259704775974073,5.572614359851958,38.36912392633462,10.602527788242213,36.62784123452949,29,7,0.16879386253944076,0.129613728829871,260626.8987166714,460000.0,76.34292350350232,720703.2416401749,0.14099358220137628,6.451966044594923,46.91083807643392,13.738378224560583,41.11912921606341,31,9,0.591999621616379,0.14099358220137848,64381.30588660864,460000.0,73.25596236650237,524454.5618489751,0.14099358220137634,5.1937640155379325,36.801723790723294,13.429395041096278,35.37102810435421,37,7,0.09139449624185736,0.14099358220137828
1,90867.49042522155,450000.0,74.44325511150235,540941.933680333,0.14099358220137634,5.71501412196358,41.189649490028785,13.496013819864194,39.17037192502388,45,10,0.18322134062379064,0.14099358220137823,25054.29362068739,310000.0,61113.8763496819,396168.1699703693,0.13542925332941075,5.170477591381002,35.35537949584225,9.173455813568145,34.79861741538254,39,13,0.06414268471265146,0.13646659241444972,43581.574636507205,420000.0,73.13723309200238,463654.71186959924,0.14099358220137634,5.356568367490088,37.95097845516999,10.52719724440266,36.98249901880315,40,8,0.10283019805645686,0.14099358220137823,140410.59364638687,485000.0,10065.155630758502,635475.7492771454,0.14015255067518884,5.763681161117279,43.59682537117471,13.699292899190576,40.46121001000416,65,10,0.296626210147631,0.1399886975727886
2,55859.80152629838,515000.0,74.20579656250236,570934.0073228609,0.14099358220137634,5.562848297141735,40.07154548580515,14.292941952285004,38.82794675512091,54,13,0.1846812687709616,0.14099358220137856,44182.99362628674,385000.0,108840.19574217233,538023.189368459,0.1312756135142112,5.353418121298714,36.97938772529669,9.731940519594513,35.99754342249034,39,10,0.10312700619039437,0.1336353093743206,74085.52598129054,405000.0,73.96833801350236,479159.494319304,0.14099358220137634,5.791111365230219,41.39610383537309,11.185433227533727,39.74975881356663,44,13,0.21385780549941952,0.14099358220137834,109577.8283709964,495000.0,73.37469164100237,604651.2030626374,0.14099358220137634,5.919704577863781,42.920368943552674,13.42913858103355,40.482522761644155,58,11,0.40163085661086273,0.14099358220137864
3,77303.30157494833,425000.0,74.68071366050235,502377.98228860885,0.1409935822013763,5.495624505245671,40.02140581365658,12.392957799440246,38.30355466754662,39,11,0.22928930802184339,0.14099358220137817,55681.894323811466,410000.0,179874.3780077191,645556.2723315306,0.12531783975521077,5.646097590686435,40.00505388963495,10.956522801797114,38.76767846021692,36,9,0.171759418045405,0.127563209972156,52040.55337457361,450000.0,76.10546495450232,502116.6588395281,0.1409935822013763,5.423791012961125,39.389062316727696,13.214863727927895,38.23260557507051,33,12,0.15745789474260163,0.14099358220137842,194597.84502085854,480000.0,78.00513334650229,674675.8501542051,0.14099358220137626,5.868025418615595,43.8884340827846,11.786580452561028,39.564037526765496,33,9,0.4229175283894038,0.1409935822013782
4,93044.20916291386,405000.0,69.81281340600243,498114.0219763199,0.14099358220137642,5.707119776196885,38.56490618273352,11.808460904543885,36.495283962427656,49,9,0.16584726777280773,0.14099358220137842,176386.6171071779,260000.0,326377.6371800124,762764.2542871903,0.11212596654310335,6.465898421211495,44.78853258548669,6.505107896984599,40.86882998310502,35,10,0.3890928944089067,0.11545562127373758,341499.2467146971,495000.0,44478.12386262145,880977.3705773186,0.13755555456805976,6.405724214303778,50.77763475783005,14.381229837480047,43.1887626086145,40,14,0.6454481851030589,0.13776921979154064,211742.18953774788,550000.0,16726.81784060172,778469.0073783495,0.13963421100345996,6.083794656889094,46.68061251549893,14.919224976906253,41.972045543609845,58,12,0.47594176986105513,0.13958233680634605
5,96164.20673512985,495000.0,79.54861391500226,591243.7553490448,0.14099358220137626,5.427372842493914,41.674151698798696,13.816885788676691,39.53469328449099,52,15,0.2916258354948396,0.14099358220137836,32602.338959154913,415000.0,183209.95828361745,630812.2972427723,0.12621904330103736,5.208997268691419,39.789168271728386,11.706809963929212,39.06467185041381,31,14,0.16049600346194748,0.12864328927317165,58158.786709163505,380000.0,73.49342091550237,438232.280130079,0.14099358220137634,5.664229266846725,40.072789217587896,10.76934995865747,38.780371735162056,39,14,0.16885468302528425,0.14099358220137853,36682.50633579572,380000.0,75.03690148400234,416757.5432372798,0.1409935822013763,5.545533778920077,40.230664844031644,12.30230902345421,39.41549803656951,38,12,0.17995610827188446,0.1409935822013783
6,346892.0454344896,505000.0,77.7676747975023,851969.8131092872,0.14099358220137628,6.584573190279606,50.35167111084431,12.602708811879006,42.63580016950494,61,11,0.5653755887874624,0.14099358220137836,116551.8261238541,390000.0,208731.6472344019,715283.473358256,0.1228895798677344,5.741320943467979,40.770836162163995,10.500324888393695,38.180795581633895,33,8,0.2342444499183473,0.12550358222331898,286713.28609483177,425000.0,27825.630547857236,739538.916642689,0.13873139044083957,6.4969863507911825,49.16103737815367,11.537886076833447,42.78963102049065,41,5,0.5218880417775742,0.13883759494487521,231107.81788982116,435000.0,2296.6991113269514,668404.5170011481,0.14080841682421155,6.302310288558397,47.31831196868824,13.612893716592534,42.182582682247734,43,10,0.557582607425674,0.14080860374234583
7,112655.99231726314,500000.0,75.86800640550233,612731.8603236687,0.1409935822013763,5.6100838829818995,40.765881787111745,13.690910105995071,38.26241529117256,33,10,0.24356366072596347,0.14099358220137814,90209.51164119782,350000.0,227603.66563206926,667813.1772732671,0.12227412352362602,5.502438675311601,41.59013623984618,9.199191739533482,39.585480425597346,39,5,0.26185956490867746,0.12431578340770495,326542.37620560004,455000.0,77.88640407200229,781620.2626096722,0.14099358220137626,6.641649368569915,49.53730343915786,13.986712686810938,42.28080619014443,39,15,0.5581728084764338,0.14099358220137825,40273.589411977155,500000.0,76.58038205250232,540350.1697940297,0.14099358220137628,5.4236390387042075,39.80518783581702,14.795623997474477,38.91021918221754,35,16,0.16796711687386992,0.14099358220137828
8,134377.733629374,485000.0,79.54861391500226,619457.282243289,0.14099358220137626,5.851635075163762,44.66973263941835,13.715340178327127,41.68356078098784,42,17,0.4176080222394631,0.14099358220137811,73604.93103498552,415000.0,203184.14054917108,691789.0715841566,0.12381232157093591,5.607974611186185,40.949801105691066,11.890786398306778,39.31413597158026,44,14,0.21245600155635502,0.12638797850703168,84078.06640526105,380000.0,69.45662558250244,464147.5230308435,0.14099358220137642,6.030868770363402,40.361648680715945,9.750803500392292,38.493247205043474,32,3,0.24726492152291846,0.14099358220137856,143134.827321826,415000.0,74.79944293500235,558209.626764761,0.1409935822013763,5.642288435606659,40.26681050070662,10.815401457963155,37.08603656022152,27,8,0.2781583445118867,0.14099358220137842
9,735332.4022711406,470000.0,77.2927576995023,1205409.69502884,0.14099358220137628,7.9034940411720385,58.156687822846976,11.849953684770584,41.81596777237711,29,13,0.5848345937526517,0.14099358220137814,99872.46982379326,400000.0,220940.34121238545,720812.8110361787,0.12183030313544813,5.674105635395524,40.55531687107744,12.216783457413486,38.335928652770875,42,16,0.27274858682901176,0.12332215687704312,149309.99938195146,450000.0,74.79944293500235,599384.7988248866,0.1409935822013763,6.097884174947257,44.15698387131187,13.09106195630974,40.837457196760234,48,12,0.3290263026527818,0.14099358220137828,56793.61564688085,480000.0,78.24259189550229,536871.8582387763,0.14099358220137626,5.5263127444870035,41.628250024132484,11.070981064077436,40.36616967642402,45,8,0.25762891884439365,0.14099358220137836
