,h_cost,r_cost,C_cost,total_cost,mean_p,mean_wait,mean_queue,mean_orbit,mean_server,x_T,y_T,mean_p_time,mean_congested_time,h_cost,r_cost,C_cost,total_cost,mean_p,mean_wait,mean_queue,mean_orbit,mean_server,x_T,y_T,mean_p_time,mean_congested_time,h_cost,r_cost,C_cost,total_cost,mean_p,mean_wait,mean_queue,mean_orbit,mean_server,x_T,y_T,mean_p_time,mean_congested_time,h_cost,r_cost,C_cost,total_cost,mean_p,mean_wait,mean_queue,mean_orbit,mean_server,x_T,y_T,mean_p_time,mean_congested_time
0,5071751.531297094,9990000.0,1645.46901529586,15063397.000312392,0.14099358220140562,5.799543486329901,40.93818726197303,12.114141947175264,39.247603418207234,45,14,0.24551470527855035,0.1409935822013788,3152872.3463357887,8550000.0,4144806.4883823404,15847678.83471813,0.12457692464694306,5.792329551797009,39.56271849894272,10.049200569275525,38.51176105016403,29,8,0.19555955662727675,0.12714932890835967,3020919.4878436523,9980000.0,30484.21647518275,13031403.704318834,0.14087979315109622,5.792216899984581,39.51332567407479,11.848228496451162,38.506352511460136,37,12,0.19593743047257398,0.1409105420329849,,,,,,,,,,,,,
1,3864345.524552116,9980000.0,1648.199788609362,13845993.724340724,0.14099358220140565,5.850989102582752,40.346882585857564,12.193902341720095,39.05876741100691,44,10,0.21191170579959406,0.14099358220137645,3469573.280491882,8580000.0,4060440.5519182617,16110013.832410142,0.1247612257268046,5.7725871298675475,39.820675208308444,10.448729581155597,38.66403621179325,53,9,0.19533072585212688,0.12702857490883487,2582079.6710505937,9655000.0,13838.96564613951,12250918.636696734,0.14094553678946362,5.715629694489918,39.0320928892417,11.400216474383145,38.1713996655582,36,9,0.158939269899789,0.14096402746966694,,,,,,,,,,,,,
2,3445926.141603574,9715000.0,1654.3737108833661,13162580.515314458,0.14099358220140568,5.780577777623894,40.019594919030745,12.015402856057367,38.87031805101881,63,13,0.1966988897146107,0.14099358220137792,3813929.8802736592,8980000.0,3848461.5402589426,16642391.4205326,0.125688285873556,5.725552281990876,39.25363921767221,10.832437260223383,37.9818874721289,56,11,0.18958018867024465,0.127841787875433,4376729.691307043,9815000.0,44936.181390952894,14236665.872697994,0.1408253158736058,5.804251759154291,40.578838222921384,11.711550721435017,39.119928325819046,41,11,0.25234050309368444,0.14085964726127362,,,,,,,,,,,,,
3,4657681.818139561,9590000.0,1636.0894026103533,14249317.907542171,0.14099358220140557,5.778191380326317,40.41882301199051,11.506544396976894,38.86626240594408,43,8,0.221087816732208,0.14099358220137864,3051856.8113620523,8655000.0,3345692.3296469357,15052549.141008988,0.12774619025028885,5.728875576902718,39.251295703512994,10.341778377921782,38.23401009972574,42,10,0.15953918095918904,0.12959247905358803,3962130.0184417306,9570000.0,111505.90542596122,13643635.923867693,0.1405604968470999,5.902696809420957,39.94317930362583,11.322233535287339,38.62246929747867,30,12,0.21110402663579625,0.14064830405407927,,,,,,,,,,,,,
4,1651079.922211367,9410000.0,1617.4489065138403,11062697.37111788,0.14099358220140543,5.614763824538732,38.23863874548785,11.015297888394565,37.68827877141724,37,10,0.14115734654680478,0.14099358220137845,1841604.7737910969,8610000.0,3104818.8864980056,13556423.660289103,0.12847458407951307,5.774537338652246,38.24354886360789,10.785465545246801,37.62968060567733,38,7,0.14191626213665962,0.13060833324632376,3995130.443516449,9615000.0,78215.16630936811,13688345.609825814,0.14069289991812567,5.880508491603283,40.39248900479744,11.59813559667418,39.06076194123469,48,15,0.23094325857201023,0.1407564732193659,,,,,,,,,,,,,
5,2054008.2385237168,9080000.0,1587.054212241819,11135595.29273596,0.14099358220140518,5.721298170856407,38.50577935323146,10.777271901898523,37.82110994039026,28,17,0.14930798342424487,0.14099358220137848,5109072.408283964,8295000.0,4208057.135509969,17612129.54379393,0.12419573375699657,5.85835470206608,40.30978083313972,10.109446431696849,38.60675669704499,45,11,0.21049935273584774,0.1264549416052726,4098999.950576987,9645000.0,114833.05592337552,13858833.006500363,0.14054692027651813,5.883028688016812,40.37036655753009,11.530233704685767,39.00403324067115,36,13,0.2275171070327473,0.1405997688886079,,,,,,,,,,,,,
6,3893552.0500447797,9450000.0,1632.1713365518506,13345184.22138133,0.14099358220140554,5.808845710754794,39.592829495325596,11.03856961991046,38.29497881197737,37,9,0.19759156767632866,0.14099358220137725,3245303.256583021,8760000.0,3317932.950034135,15323236.206617154,0.12775520810658458,5.7313840780709695,39.14514766528275,10.513026709068066,38.06337991308835,43,13,0.1531374825070866,0.12988128809519311,3637920.430407501,9390000.0,141450.02244401022,13169370.452851512,0.14043480579843445,5.871264869061378,39.4252725610524,11.15567897654907,38.21263241758322,37,14,0.19587387266568498,0.14054532262995192,,,,,,,,,,,,,
7,3310856.360048757,9690000.0,1637.2766953553541,13002493.636744114,0.14099358220140557,5.826384671617431,40.065875362668216,11.868266806086298,38.96225657598538,38,10,0.21343364509326374,0.14099358220137898,2540844.3992663575,8525000.0,3485525.140643279,14551369.539909638,0.12708722756173835,5.77137918341214,39.110024457251924,10.400256963043631,38.263076324163244,30,6,0.1614118867985503,0.1292217267652907,4103861.326696743,9325000.0,255798.18802307473,13684659.514719818,0.13999630305734728,5.756693366279617,39.96175719910508,11.089525478281098,38.59380342353944,40,12,0.18548099519354172,0.14000230641225153,,,,,,,,,,,,,
8,4155561.4791717003,9760000.0,1639.770010119856,13917201.24918182,0.1409935822014056,5.767238678627813,39.925440970224635,11.730395636977276,38.540253810500815,36,8,0.2194475871402467,0.14099358220137773,1483477.068456121,8695000.0,2743016.9451131322,12921494.013569253,0.13006715925216705,5.674842419196491,37.71824663876355,10.528746226793542,37.22375428261166,44,7,0.12001463180904705,0.131995889184979,2170831.5960010453,9650000.0,7172.9104531400835,11828004.506454187,0.14097164717447977,5.7942410178248025,38.46744199282502,11.696288472361244,37.74377221515435,47,12,0.14093051089690414,0.14097753104291322,,,,,,,,,,,,,
9,3357804.207914458,9920000.0,1647.8436007858616,13279452.051515242,0.14099358220140565,5.731028085113838,39.72386207618517,12.052176433772138,38.604594006880255,39,14,0.2000991724731531,0.1409935822013775,1816468.1271114824,8400000.0,2727476.4701963477,12943944.59730783,0.1301146514655273,5.7018654663840165,37.964941452042915,10.246374917197052,37.359452076339174,30,18,0.12384298208967016,0.13200699889088627,3745847.631194642,9470000.0,132597.92382358742,13348445.55501823,0.14047876842837181,5.867621374608496,39.93229869499305,11.42893387582458,38.68368281792807,39,12,0.20962407234427224,0.14056262308298784,,,,,,,,,,,,,
