,h_cost,r_cost,C_cost,total_cost,mean_p,mean_wait,mean_queue,mean_orbit,mean_server,x_T,y_T,mean_p_time,mean_congested_time,h_cost,r_cost,C_cost,total_cost,mean_p,mean_wait,mean_queue,mean_orbit,mean_server,x_T,y_T,mean_p_time,mean_congested_time,h_cost,r_cost,C_cost,total_cost,mean_p,mean_wait,mean_queue,mean_orbit,mean_server,x_T,y_T,mean_p_time,mean_congested_time
0,1032.4662441693156,8772.0,360.4226045671075,10164.888848736424,0.18759626994025058,4.20733572518644,98.74023554195793,64.79978971613484,93.57790432111092,91,78,0.3785444702572808,0.18759626994014095,969.5229345233249,8802.0,373.8905688747631,10145.41350339809,0.18735328106247667,4.205906388705549,98.17041183164085,65.85200885011747,93.32279715902492,88,64,0.37060176229372654,0.18735328106257532,,,,,,,,,,,,,
1,824.6602849702183,8777.0,359.14562865610964,9960.805913626327,0.18759626994025289,4.157766608711492,97.33693489015673,66.11611738686528,93.21363346530599,82,63,0.35397602095469916,0.18759626994013884,764.0929124043723,8661.0,372.32316177591673,9797.41607418029,0.18735328106247737,4.262304889374222,96.76186167566108,65.69962607815498,92.94139711363835,98,73,0.33965097178270426,0.18735328106257887,,,,,,,,,,,,,
2,919.1978233159521,8618.0,359.19178441192884,9896.38960772788,0.1875962699402528,4.234642525873024,97.76610865705965,64.29598569278701,93.16997325036627,113,60,0.3405969882578132,0.1875962699401379,1197.7057080431284,8874.0,375.4499789986154,10447.155687041743,0.187353281062476,4.203972256908617,99.6248171513246,65.54918273903598,93.63628861110962,90,64,0.383902705279703,0.1873532810625791,,,,,,,,,,,,,
3,922.1588764626031,8850.0,360.84569899545016,10133.004575458053,0.18759626994024983,4.222626723780493,98.06123069430649,66.24634517858372,93.45043631199331,86,69,0.36458060025679856,0.18759626994014142,1149.7338736663312,8667.0,374.1064871996042,10190.840360865936,0.1873532810624766,4.217169596027885,99.29625123948409,65.3339797842892,93.54758187115253,84,80,0.380042670361031,0.18735328106257731,,,,,,,,,,,,,
4,1764.8030800454694,8850.0,361.42264594319016,10976.22572598866,0.1875962699402488,4.279999612714339,103.1813806666686,67.08489849095771,94.35666171936133,122,59,0.45693301161696803,0.18759626994014084,1566.9734106346891,8671.0,372.43511942583433,10610.408530060524,0.1873532810624773,4.244611301443127,101.17222288407031,64.2165273445532,93.33710993710737,124,67,0.3929889670950998,0.18735328106257648,,,,,,,,,,,,,
5,1176.4334366980795,8798.0,360.1456700321923,10334.579106730273,0.18759626994025108,4.243832429046194,100.04548929611006,66.07619738406437,94.16324135444748,108,61,0.3969570494777373,0.18759626994013745,1400.6922632718615,8822.0,376.2976583479915,10598.989921619854,0.18735328106247565,4.259361107696399,101.45464337797414,65.85267151128585,94.45118206161534,85,67,0.4555006292410292,0.18735328106257731,,,,,,,,,,,,,
6,1514.8624930641854,8859.0,361.43033856916,10735.292831633345,0.18759626994024878,4.331583008120536,101.75665474259652,66.35985846690379,94.18083596459084,141,57,0.405357767560181,0.18759626994013875,1477.4062652291702,8743.0,375.15409092383317,10595.560356153004,0.18735328106247612,4.235628344577915,101.37054322398184,64.74501832714257,93.98351189783655,87,72,0.41636964172054286,0.18735328106257745,,,,,,,,,,,,,
7,519.2199969513497,8577.0,353.4838559422878,9449.703852893637,0.18759626994026327,4.16672667953998,93.94963269481175,65.47611700557177,91.35352241159386,102,55,0.2396025005038938,0.1875962699401405,987.1825499517872,8716.0,373.7066384498985,10076.889188401685,0.18735328106247676,4.238404696868617,99.01684208201696,65.20501891827578,94.08092933225761,97,78,0.37635684964937227,0.18735328106257776,,,,,,,,,,,,,
8,947.3279425462869,8737.0,358.5148333265806,10042.842775872867,0.18759626994025402,4.164088008384811,97.30530424087182,67.04948858227503,92.56866452814113,95,64,0.32769406779494714,0.1875962699401397,1451.66343579792,8803.0,374.02651744966306,10628.689953247584,0.18735328106247662,4.314474365539687,101.70947424074626,67.01198823547193,94.45112861371899,114,68,0.44091601418479187,0.1873532810625794,,,,,,,,,,,,,
9,2293.7904315578626,8738.0,361.7534288598944,11393.543860417758,0.1875962699402482,4.348795972825092,105.8454185104473,65.2778388575314,94.37623902446231,135,62,0.4917501002876438,0.18759626994013695,1081.782453529063,8838.0,374.6102966242334,10294.392750153298,0.18735328106247637,4.3525228972168435,99.0927138989112,66.32629008986203,93.68380163126591,95,47,0.35751730350891203,0.18735328106257618,,,,,,,,,,,,,
