,h_cost,r_cost,C_cost,total_cost,mean_p,mean_wait,mean_queue,mean_orbit,mean_server,x_T,y_T,mean_p_time,mean_congested_time,h_cost,r_cost,C_cost,total_cost,mean_p,mean_wait,mean_queue,mean_orbit,mean_server,x_T,y_T,mean_p_time,mean_congested_time,h_cost,r_cost,C_cost,total_cost,mean_p,mean_wait,mean_queue,mean_orbit,mean_server,x_T,y_T,mean_p_time,mean_congested_time
0,1236.916501939622,7815.000000000001,864.9996264105582,9916.91612835018,0.16933737541947919,4.102959279604693,94.42585735327413,59.79465803047715,91.9520243493946,94,68,0.2491827934825162,0.16933737541934876,1153.6247425323186,7628.0,926.0732744011209,9707.698016933438,0.1682031263371793,4.128296632338817,94.51372637278126,58.073682212673674,92.20647688771632,99,53,0.25238738768008645,0.16820312633723158,,,,,,,,,,,,,
1,1128.1423448885935,7722.0,858.2678191399564,9708.410164028552,0.16933737541947766,4.066514144743189,93.15353059930045,58.285318621438606,90.89724590952278,94,67,0.21258182249892704,0.1693373754193485,881.4413803608962,7606.999999999999,916.5290457117316,9404.970426072628,0.16820312633717932,4.081322689984175,92.52188192318222,57.51000104575623,90.75899916245983,76,60,0.21248887219583798,0.1682031263372311,,,,,,,,,,,,,
2,1277.451234530832,7665.000000000001,857.6284854885586,9800.07972001939,0.16933737541947752,4.117217632798414,93.35842960173348,56.9271283986154,90.80351836019331,102,58,0.24394659787584624,0.16933737541934615,679.6127180577421,7605.0,920.3710021756806,9204.983720233424,0.16820312633717932,4.052514052618884,91.55144991324084,56.29851019093785,90.19222447712569,87,61,0.17346221582523616,0.16820312633723242,,,,,,,,,,,,,
3,2023.057454048257,7817.0,863.269664765599,10703.327118813855,0.1693373754194788,4.171275422371301,96.0796571935392,58.4497817495874,92.03354228544183,94,51,0.3012436908559106,0.16933737541934463,1051.1767948350998,7827.0,927.8527068686342,9806.029501703735,0.16820312633717927,4.1048507891379735,93.50459948324462,58.96236843937855,91.40209492694743,113,61,0.24798313223769697,0.16820312633722906,,,,,,,,,,,,,
4,1497.3894274796103,7815.000000000001,862.8559782852827,10175.245405764894,0.1693373754194787,4.115856131277201,93.90562126794303,58.63390805139775,90.91082595966061,102,47,0.2373405379538741,0.1693373754193468,1052.4074506055304,7538.0,923.1816966414119,9513.589147246941,0.1682031263371793,4.140107380699313,93.4148886814468,56.85886326315778,91.3100569848631,115,70,0.2307582198301858,0.16820312633723267,,,,,,,,,,,,,
5,1490.1565417202469,7752.0,861.5585070515633,10103.71504877181,0.1693373754194784,4.113409123104234,94.84910739058776,58.38286266578731,91.86864328134425,112,44,0.25080589016937493,0.1693373754193464,1026.958537996002,7588.0,917.2367745340379,9532.19531253004,0.16820312633717932,4.118076002469127,93.2931113388879,56.44689566582639,91.23919426289667,97,60,0.22182909096516867,0.16820312633722911,,,,,,,,,,,,,
6,2462.8766939959078,8038.0,874.0631211156698,11374.939815111578,0.16933737541948118,4.2112328133196275,97.86976211796613,61.471405107596446,92.94400872997404,89,76,0.3588101589267561,0.16933737541934635,1305.958303815677,7603.0,921.2809392329317,9830.239243048609,0.1682031263371793,4.128730034088651,93.37496939698302,56.36343020776135,90.76305278935136,94,59,0.23544882492664795,0.16820312633723297,,,,,,,,,,,,,
7,982.2516936312425,7669.0,851.7992669022835,9503.050960533526,0.16933737541947616,4.080835887461377,91.95001895821099,57.223151721807284,89.98551557094846,93,53,0.20047460555602287,0.1693373754193477,1099.5740532962855,7706.999999999999,925.8912869896707,9732.465340285955,0.1682031263371793,4.152402189053936,93.99922834548101,57.595428998737916,91.80008023888871,91,58,0.24684106550026164,0.16820312633722723,,,,,,,,,,,,,
8,1456.7950792485408,7705.0,861.4832913278696,10023.27837057641,0.16933737541947838,4.124763945139289,94.01815275335827,58.611496346833334,91.10456259486172,97,71,0.24548855568122305,0.16933737541934574,1277.9766910370781,7555.0,926.4979116945048,9759.474602731583,0.1682031263371793,4.1326484714396745,94.2808292495997,56.81503688669095,91.7248013692906,115,62,0.24801335975872654,0.16820312633723392,,,,,,,,,,,,,
9,1808.0035907667152,7777.0,867.5569610161498,10452.560551782864,0.16933737541947974,4.139359208496085,95.8980483287657,58.39140185966154,92.28204114723263,92,64,0.282902451688043,0.16933737541934488,2859.5971631175653,7729.000000000001,927.1854196933168,11515.782582810882,0.16820312633717927,4.1700122075048425,98.20682227286929,58.125107583586846,92.48762794663396,90,58,0.33639903970224394,0.1682031263372318,,,,,,,,,,,,,
