,h_cost,r_cost,C_cost,total_cost,mean_p,mean_wait,mean_queue,mean_orbit,mean_server,x_T,y_T,mean_p_time,mean_congested_time,h_cost,r_cost,C_cost,total_cost,mean_p,mean_wait,mean_queue,mean_orbit,mean_server,x_T,y_T,mean_p_time,mean_congested_time,h_cost,r_cost,C_cost,total_cost,mean_p,mean_wait,mean_queue,mean_orbit,mean_server,x_T,y_T,mean_p_time,mean_congested_time
0,1165.834989937708,9037.0,182.31889064073425,10385.153880578442,0.1937742538177311,4.255197999978368,99.90577610297366,68.74408607819785,94.07652714078635,131,60,0.39999048911018686,0.1937742538179132,1069.3739139085403,8990.0,188.996726562487,10248.370640471028,0.19364115643033072,4.25956507927509,98.97665731554264,68.57215037667278,93.62962055201689,105,59,0.38309511260858686,0.19364115643034435,,,,,,,,,,,,,
1,1473.6545733134444,9122.0,182.81114156788612,10778.465714881331,0.19377425381773059,4.332479301939778,101.73890812434037,68.40280991788583,94.37063525777273,72,59,0.4611749189385251,0.19377425381791544,1132.6978176421287,9047.0,189.42533641284567,10369.123154054974,0.1936411564303325,4.314613956412326,99.70446317562909,66.8314468979616,94.04097408741855,93,66,0.40181515654469957,0.19364115643034838,,,,,,,,,,,,,
2,2515.431619787761,9155.0,183.20649270622857,11853.63811249399,0.19377425381773017,4.3921827582216295,107.80823332366431,67.84438090335104,95.23107522472505,90,70,0.5276554572223572,0.19377425381791116,910.9197369521798,9020.0,189.57494551155577,10120.494682463735,0.1936411564303331,4.1723569152821876,98.22523754655779,67.70506502366109,93.67063886179702,95,55,0.3541542432867169,0.19364115643034638,,,,,,,,,,,,,
3,1794.4747400133244,9139.0,182.57083009163875,11116.045570104963,0.19377425381773083,4.328155452202566,103.17752699048836,68.24753859613338,94.20515329042234,89,69,0.42658873782272166,0.1937742538179107,1898.798821016961,9196.0,191.03464509626784,11285.833466113228,0.19364115643033908,4.339653019233833,103.50122948835867,68.42047842935642,94.00723538327401,88,71,0.44326616773463823,0.19364115643034702,,,,,,,,,,,,,
4,1646.2191531157005,8977.0,181.4855524569732,10804.704705572674,0.193774253817732,4.312698883646039,102.49266443218936,67.43191421426909,94.26156866661084,98,74,0.41654382603805784,0.19377425381791208,895.7341503167871,9064.0,190.20168633047646,10149.935836647262,0.1936411564303357,4.26478112781223,98.0157574361036,69.09885158018918,93.53689947389515,114,66,0.3591327431679098,0.1936411564303441,,,,,,,,,,,,,
5,2030.7735477395308,9126.0,183.14447684139054,11339.918024580922,0.19377425381773022,4.538506535011501,105.30053992464742,68.76056979230839,95.14663780508717,102,73,0.49052092755531584,0.19377425381791488,943.2427323967462,8913.0,188.46298599411583,10044.705718390862,0.1936411564303285,4.310252271045957,98.21983079299383,66.42540583137469,93.50361713101032,86,76,0.3535119489602733,0.19364115643034438,,,,,,,,,,,,,
6,2291.3034675977374,9422.0,184.36929017194166,11897.67275776968,0.19377425381772895,4.332152464818045,106.84424874026463,70.73152345513515,95.38773140227661,91,80,0.5003774532399402,0.19377425381790975,2231.6056933375426,9381.0,192.61969284476405,11805.225386182306,0.19364115643034543,4.4489175588315355,107.6093055470974,71.15291034850709,96.45119995073793,121,70,0.5822241339959904,0.1936411564303496,,,,,,,,,,,,,
7,1748.3958500083424,9353.0,183.98556700825634,11285.381417016599,0.19377425381772936,4.269857127082843,103.89830831264374,71.58305903389481,95.15632906260129,75,85,0.4989120273949407,0.1937742538179086,1488.5504319988686,9335.0,192.0172129607693,11015.567644959638,0.19364115643034302,4.288942545210148,102.47287480762488,70.69980222913829,95.03012264763082,90,65,0.458606505473124,0.19364115643034877,,,,,,,,,,,,,
8,1364.45980696416,8974.0,182.05144722362024,10520.51125418778,0.1937742538177314,4.3742136303726085,101.15061715743407,67.95114278086078,94.32831812261439,89,83,0.4265979716026833,0.19377425381791,1579.7951007451966,9225.0,191.93229968852845,10996.727400433723,0.1936411564303427,4.3102082931371575,103.12411656581193,68.79706271801936,95.22514106208575,97,59,0.48096980147371204,0.19364115643034685,,,,,,,,,,,,,
9,1417.9593708190969,9247.0,183.17548477380956,10848.134855592907,0.1937742538177302,4.189741490348756,101.42461135787684,69.26240406007265,94.33480262435283,104,78,0.44343377967127506,0.1937742538179135,959.4819084242343,9060.0,189.36468407553076,10208.846592499764,0.19364115643033225,4.3049382523220086,97.97234601491373,67.69880419871093,93.17493647279335,91,69,0.3620136982105935,0.19364115643034857,,,,,,,,,,,,,
10,1187.1002035219772,9195.0,182.26850275055335,10564.368706272531,0.19377425381773117,4.224129537114617,99.88309164702454,68.92408224306737,93.94697407744182,122,57,0.402048387811226,0.1937742538179109,1434.0922485527715,9306.0,191.09934092273707,10931.19158947551,0.19364115643033933,4.288394349650452,101.85665289957406,68.99613823199797,94.68603039674068,124,67,0.4660204841430123,0.19364115643034407,,,,,,,,,,,,,
11,1289.4288906694878,9075.0,181.50880840628747,10545.937699075776,0.19377425381773197,4.3302067951459495,100.57818587633685,68.97958389525989,94.13104142298968,73,73,0.43403779719377544,0.19377425381791036,1217.5869156178537,9143.0,190.83247063855148,10551.419386256406,0.19364115643033825,4.2606138310297235,100.80834482308654,68.82607242703752,94.72041024499732,96,58,0.4205827670417555,0.19364115643034643,,,,,,,,,,,,,
12,1766.757098050691,9176.0,183.00494114550497,11125.762039196197,0.1937742538177304,4.344991578101843,102.97511801814913,69.91946404304029,94.1413325278966,99,79,0.43335758234305455,0.19377425381791488,1540.9990941797882,9130.0,190.715209453076,10861.714303632863,0.19364115643033777,4.265848183573208,102.70773887083485,68.90985459353962,95.00228197450961,127,75,0.47420763225679907,0.19364115643035013,,,,,,,,,,,,,
13,838.3431788369797,9014.0,182.69098582976244,10035.034164666742,0.19377425381773072,4.2209202428381625,98.13436363474025,68.0304868839177,93.94264774055375,99,79,0.3715231771839577,0.19377425381791138,1218.95635986508,9016.0,190.16933841724185,10425.125698282322,0.19364115643033555,4.223027577445207,99.8514282732515,68.39460296691723,93.7566464739264,82,73,0.3998701787466705,0.19364115643034555,,,,,,,,,,,,,
14,1772.7120477279634,9024.0,182.0243152827536,10978.736363010717,0.19377425381773142,4.380730542766578,103.0143293474068,67.96592004513371,94.15074934628689,108,71,0.41886489630665974,0.19377425381791125,1997.3988782874144,9203.0,191.2085151299039,11391.607393417318,0.19364115643033977,4.366448080029137,104.22823091091206,67.28497989558905,94.24123651947427,91,70,0.45802036137456614,0.19364115643034904,,,,,,,,,,,,,
