,h_cost,r_cost,C_cost,total_cost,mean_p,mean_wait,mean_queue,mean_orbit,mean_server,x_T,y_T,mean_p_time,mean_congested_time,h_cost,r_cost,C_cost,total_cost,mean_p,mean_wait,mean_queue,mean_orbit,mean_server,x_T,y_T,mean_p_time,mean_congested_time,h_cost,r_cost,C_cost,total_cost,mean_p,mean_wait,mean_queue,mean_orbit,mean_server,x_T,y_T,mean_p_time,mean_congested_time
0,1903.9875865646516,4397.0,182.26138710472367,6483.248973669374,0.18759626994011572,5.0500820247077876,56.868074801154066,33.234232803527114,47.34802797878674,52,21,0.576360204995031,0.1875962699401392,976.7671880557745,4342.0,191.3150772300364,5510.0822652858105,0.18717005421248234,4.3822987330755145,51.32857736961821,33.24556702357512,46.444741429339466,49,45,0.45445851028038853,0.18717005421252497,,,,,,,,,,,,,
1,1238.7450027103505,4438.0,179.43050074780228,5856.175503458153,0.18759626994010944,4.626147962809028,52.807829986029034,34.48074990317074,46.61303371248813,77,40,0.4954537495039541,0.18759626994013598,1165.5241170795991,4482.0,194.61545778366755,5842.139574863267,0.18717005421248098,4.4273743394347855,52.809844609376974,33.30808336075906,46.982196791663355,55,35,0.5062074487017335,0.18717005421252747,,,,,,,,,,,,,
2,1456.4547283762674,4338.0,179.93052143584546,5974.385249812113,0.18759626994011055,4.650921285019362,54.0176956977233,32.611099601230435,46.73541906603406,52,35,0.5022001841831947,0.18759626994013892,1159.0272128918461,4359.0,190.90355845776318,5708.930771349609,0.1871700542124825,4.7075935319577615,52.129365524237805,32.92344403807975,46.33384377086644,58,28,0.4599000763153065,0.1871700542125236,,,,,,,,,,,,,
3,1155.2533973086033,4289.0,180.42284949791875,5624.676246806522,0.18759626994011167,4.697331128743084,52.54640080022769,32.395787371572204,46.7701338136848,42,36,0.4984253315104611,0.18759626994014053,1044.8072124445061,4332.0,192.14634515002828,5568.953557594535,0.18717005421248198,4.461685662789136,51.34445978130231,32.5888910890518,46.12042371907993,46,35,0.4478577711825078,0.18717005421252503,,,,,,,,,,,,,
4,735.0150706628501,4372.0,178.9458653116989,5285.960935974549,0.18759626994010833,4.499802436934114,50.13436593932718,32.82819181124851,46.45907415213997,69,31,0.4375049876426747,0.18759626994013798,1540.1131502963917,4515.0,192.673089178538,6247.78623947493,0.18717005421248176,4.703847141959307,54.60734066941502,34.005471752221624,46.906774917932914,47,31,0.5239618515229167,0.18717005421252397,,,,,,,,,,,,,
5,1836.4087373812445,4419.0,182.09214933338598,6437.500886714631,0.18759626994011536,4.921559420258988,56.400931895100236,32.83252334780175,47.21888820819401,40,35,0.577694397083103,0.18759626994013917,1731.0400203474571,4423.0,193.66896460743916,6347.708984954897,0.18717005421248137,4.56183849467676,55.78184445011786,32.724170954548995,47.12664148145195,56,21,0.5292284333045013,0.18717005421252583,,,,,,,,,,,,,
6,1772.9974336188388,4375.0,181.19980472087815,6329.197238339717,0.18759626994011339,4.798059871972115,56.20928395913099,33.87176701295443,47.34429679103708,47,32,0.5692483080882554,0.18759626994013795,1457.4490907116563,4353.0,192.06404139557364,6002.5131321072295,0.18717005421248203,4.543935913799321,53.944784058273676,33.064969126827826,46.656829121440346,61,27,0.508780332724527,0.18717005421252478,,,,,,,,,,,,,
7,1564.2408222351526,4355.0,179.76128366450777,6099.00210589966,0.1875962699401102,4.555023992907349,54.26288929308419,32.323683159516,46.44166532376597,54,24,0.4689750867168798,0.18759626994013806,1028.587608874888,4262.0,190.26158917301697,5480.849198047905,0.18717005421248278,4.451275467807701,51.30724492640495,32.22273541788729,46.16416300314493,79,29,0.4373745984320071,0.1871700542125249,,,,,,,,,,,,,
8,1359.9520867833573,4468.0,179.5766606412303,6007.528747424587,0.18759626994010978,4.483588695993893,53.187531007930275,33.618059665123575,46.38777057401348,44,32,0.472933441809989,0.1875962699401378,1955.7107470054816,4248.0,191.64429224785496,6395.355039253336,0.1871700542124822,4.8611214400263,56.86212238629099,32.08791606509325,47.08356865126306,46,24,0.5572159167473564,0.1871700542125246,,,,,,,,,,,,,
9,1089.723157423669,4332.0,180.53054626149728,5602.253703685165,0.18759626994011191,4.6776169848573055,52.009226151070486,32.76668198551115,46.56061036395235,34,24,0.47384599458749077,0.1875962699401394,2995.5609887846977,4407.0,194.31093389218537,7596.871922676883,0.1871700542124811,5.044892829494025,62.09813631109276,32.53460603929553,47.12003404031266,70,39,0.59626477871265,0.1871700542125245,,,,,,,,,,,,,
10,2131.543982077498,4557.0,182.75371516679695,6871.297697244295,0.1875962699401168,4.7760226341765515,58.0046728747894,34.781667262383415,47.34675497623701,60,30,0.5766715398246647,0.18759626994013814,1073.812450178243,4289.0,188.64020521026052,5551.452655388503,0.18717005421248348,4.421262679677931,51.1063449341553,32.29136877340662,45.73728268326422,39,23,0.42255494552242406,0.18717005421252325,,,,,,,,,,,,,
11,2044.3219168628946,4411.0,182.26907973069356,6637.590996593588,0.18759626994011575,4.787732317466328,57.45031316343622,33.264394098791506,47.22870357912211,47,37,0.5679014097239028,0.18759626994013903,1546.6830136971294,4366.0,192.49202091873778,6105.175034615867,0.18717005421248184,4.528355793919816,54.50393148072956,33.109860856247394,46.77051641224434,39,34,0.49699080671105034,0.18717005421252494,,,,,,,,,,,,,
